name	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	multiply	add
Rugged	100	1	1	1		1				8	109	stam		12	24										lcha												0	0
Rugged	100	1	1	7		5				8	109	stam		25	36										lcha												0	0
Rugged	100	1	1	21		15				8	109	stam		37	50										lcha												0	0
Rugged	100	1	1	1		1				8	109	stam		8	16										mcha												0	0
Rugged	100	1	1	7		5				8	109	stam		17	25										mcha												0	0
Rugged	100	1	1	21		15				8	109	stam		26	32										mcha												0	0
Rugged	100	1	1	1		1				8	109	stam		4	8										scha												0	0
Rugged	100	1	1	21		15				8	109	stam		9	16										scha												0	0
Rugged	100	1	1	1	33	1				8	109	stam		5	10										circ	glov	amul	ring									0	0
Rugged	100	1	1	21	66	20				8	109	stam		11	20										circ	glov	amul	ring									0	0
Rugged	100	1	1	41		40				8	109	stam		21	30										circ	glov	amul	ring									0	0
Rugged	100	1	1	58		50				8	109	stam		31	40										ring	amul	circ										0	0
Vigorous	100	1	1	16		12				8	109	stam		25	35										boot	belt											0	0
Vigorous	100	1	1	32		28				8	109	stam		40	50										boot	belt											0	0
Vigorous	100	1	1	60		57				8	109	stam		60	70										boot	belt											0	0
Chestnut	100	1	1	1	40	1				8	109	stam		10	15										jewl												0	0
Maroon	100	1	1	17	60	12				8	109	stam		16	25										jewl												0	0
Maroon	100	1	1	35		30				8	109	stam		26	35										jewl												0	0
Tireless	100	1	1	6		4				8	108	regen-stam		25	25										boot												0	0
Tireless	100	1	1	25		20				8	108	regen-stam		50	50										boot												0	0
Brown	100	1	1	39		31				8	108	regen-stam		10	15										jewl												0	0
Lizard's	100	1	1	1	20	1				8	115	mana		3	7										lcha												0	0
Lizard's	100	1	1	7	35	5				8	115	mana		8	13										lcha												0	0
Lizard's	100	1	1	13	45	9				8	115	mana		14	20										lcha												0	0
Snake's	100	1	1	19	60	14				8	115	mana		21	26										lcha												0	0
Snake's	100	1	1	25		18				8	115	mana		27	33										lcha												0	0
Snake's	100	1	1	31		23				8	115	mana		34	39										lcha												0	0
Serpent's	100	1	1	37		29				8	115	mana		40	46										lcha												0	0
Serpent's	100	1	1	43		35				6	115	mana		47	52										lcha												0	0
Serpent's	100	1	1	49		41				4	115	mana		53	59										lcha												0	0
Lizard's	100	1	1	1	25	1				8	115	mana		2	4										mcha												0	0
Lizard's	100	1	1	9	35	6				8	115	mana		5	7										mcha												0	0
Lizard's	100	1	1	17	50	12				8	115	mana		8	12										mcha												0	0
Snake's	100	1	1	25	75	18				8	115	mana		13	18										mcha												0	0
Snake's	100	1	1	33		25				8	115	mana		19	23										mcha												0	0
Serpent's	100	1	1	41		33				6	115	mana		24	29										mcha												0	0
Serpent's	100	1	1	49		41				4	115	mana		30	34										mcha												0	0
Lizard's	100	1	1	16	25	12				8	115	mana		1	2										scha												0	0
Lizard's	100	1	1	16	50	12				8	115	mana		3	7										scha												0	0
Snake's	100	1	1	32		24				8	115	mana		8	12										scha												0	0
Serpent's	100	1	1	48		40				8	115	mana		13	17										scha												0	0
Lizard's	100	1	1	3	40	2				8	115	mana		3	5										armo	ring	amul	rod	orb								0	0
Snake's	100	1	1	6	60	4				8	115	mana		5	10										shld	rod	belt	ring	amul	circ							0	0
Serpent's	100	1	1	14		10				6	115	mana		11	20										shld	rod	belt	ring	amul	circ							0	0
Serpent's	100	1	1	37		27				4	115	mana		11	20										tors	boot	glov	weap	orb			rod					0	0
Drake's	100	1	1	20	40	15				4	115	mana		21	30									cblu	rod	ring	amul	orb	circ								0	0
Dragon's	100	1	1	24	60	18				4	115	mana		31	40									cblu	rod	ring	amul	orb	circ								0	0
Dragon's	100	1	1	52		39				4	115	mana		31	40									cblu	tors	boot	glov										0	0
Wyrm's	100	1	1	30		22				4	115	mana		41	60									cblu	rod	ring	amul	orb	circ								0	0
Great Wyrm's	100	1	1	37		29				4	115	mana		61	90									cblu	rod	ring	amul	orb	circ								0	0
Bahamut's	100	1	1	45		37				4	115	mana		91	120									cblu	rod	ring	amul	orb	circ								0	0
Zircon	100	1	1	3	40	2				4	115	mana		5	10									cblu	jewl												0	0
Jacinth	100	1	1	17	70	12				4	115	mana		11	15									cblu	jewl												0	0
Turquoise	100	1	1	29		21				4	115	mana		16	20									cblu	jewl												0	0
Mnemonic	100	1	1	25		18				2	115	mana/lvl	6											cblu	helm												0	0
Triumphant	100	1	1	3	20	2				8	121	mana-kill		1	1										amul	ring	circ										0	0
Victorious	100	1	1	17		12				8	121	mana-kill		2	5										weap												0	0
Aureolin	100	1	1	22		16				8	121	mana-kill		1	3										jewl												0	0
Vulpine	100	1	1	9		6				6	107	dmg-to-mana		7	12									cblu	shld	amul	orb	staf									0	0
Dun	100	1	1	7		5				6	107	dmg-to-mana		7	12										jewl												0	0
Glimmering	100	1	1	1	15	1				2	112	light		1	1										armo	wand	staf	ring	amul	orb							0	0
Glowing	100	1	1	6	25	4				2	112	light		2	2									lyel	armo	wand	staf	ring	amul	orb							0	0
Bright	100	1	1	1		1				2	112	light		1	1	att		10	10						jewl												0	0
Lucky	100	1	1	21						8	114	mag%		1	4										lcha												0	0
Lucky	100	1	1	38						8	114	mag%		5	7										lcha												0	0
Lucky	100	1	1	55						8	114	mag%		8	12										lcha												0	0
Lucky	100	1	1	34						8	114	mag%		1	1										mcha												0	0
Lucky	100	1	1	53						8	114	mag%		2	3										mcha												0	0
Lucky	100	1	1	51						8	114	mag%		4	6										mcha												0	0
Felicitous	100	1	1	5		3				8	114	mag%		5	10										ring	amul	circ										0	0
Fortuitous	100	1	1	12		8				8	114	mag%		11	15										ring	amul	circ										0	0
Emerald	100	1	1	16		12				8	114	mag%		3	7									dgrn	jewl												0	0
Mechanist's	100	1	1	10		7				6	122	sock		1	2										weap	shld	helm	tors	circ			thro					0	0
Artificer's	100	1	1	33		25				4	122	sock	3												weap	shld	helm	tors				thro					0	0
Jeweler's	100	1	1	55		47				2	122	sock	4												weap	shld	helm	tors				thro					0	0
Compact	100	1	1	1		1				12	141	stack		20	40										thro												0	0
Thin	100	1	1	17		12				10	141	stack		41	80										thro												0	0
Dense	100	1	1	38		30				8	141	stack		81	120										thro												0	0
Devious	100	1	1	7	30	5				10	102	red-mag		1	1										shld	circ	orb	wand	staf								0	0
Blank	100	1	1	14	50	10				8	102	red-mag		2	3										shld	circ	orb	wand	staf								0	0
Null	100	1	1	21		16				8	102	red-mag		4	5									dblu	shld	circ	orb	wand	staf								0	0
Antimagic	100	1	1	28		21				8	102	red-mag		6	10									dblu	shld	circ	orb	wand	staf								0	0
Devious	100	1	1	25	50	22				10	102	res-mag		3	5										shld	tors	orb	wand	staf								0	0
Blank	100	1	1	47	75	42				8	102	res-mag		6	10										shld	tors	orb	wand	staf								0	0
Null	100	1	1	69		61				8	102	res-mag		11	15									dblu	shld	tors	orb	wand	staf								0	0
Antimagic	100	1	1	86		80				8	102	res-mag		16	20									dblu	shld	tors	orb	wand	staf								0	0
Screaming	100	1	1	10	25	7				6	113	howl		32	32									oran	weap							miss	swor	axe			0	0
Howling	100	1	1	16	50	12				6	113	howl		64	64									oran	weap							miss	swor	axe			0	0
Wailing	100	1	1	20		13				6	113	howl		128	128									oran	weap							miss	swor	axe			0	0
Screaming	100	1	1	10	25	7				8	113	howl		32	32									oran	miss												0	0
Howling	100	1	1	16	50	12				8	113	howl		64	64									oran	miss												0	0
Wailing	100	1	1	24		18				8	113	howl		128	128									oran	miss												0	0
Impacting1	100	1	1	18	49	15				4	202	crush		5	10										glov												0	0
Fracturing1	100	1	1	45		40				4	202	crush		11	15										glov												0	0
Crushing1	100	1	1	70		63				4	202	crush		16	20										glov												0	0
deadly1	100	1	1	18	49	15				4	202	deadly		5	10										glov												0	0
lethal1	100	1	1	45		40				4	202	deadly		11	15										glov												0	0
fatal1	100	1	1	70		63				4	202	deadly		16	20										glov												0	0
Elemental1	100	1	1	24	50	23				4	203	dmg-elem	50	1	20										weap												0	0
Elemental1	100	1	1	49		44				4	203	dmg-elem	75	21	50										weap												0	0
Elemental1	100	1	1	68		63				2	203	dmg-elem	100	51	125										weap												0	0
Elemental1	100	1	1	80		77				2	203	dmg-elem	125	75	200										weap												0	0
Loremaster's1	100	1	1	19		14				10	204	addxp		1	1										weap	armo	shld	amul	ring								0	0
Loremaster's1	100	1	1	33		27				8	204	addxp		2	2										weap	armo	shld	amul	ring								0	0
Sage's2	100	1	1	51		46				6	204	addxp		3	3										weap	armo	shld	amul	ring								0	0
Sage's2	100	1	1	74		68				4	204	addxp		4	4										ring	amul	circ										0	0
Master Sage's1	100	1	1	87		81				2	204	addxp		5	5										amul												0	0
Deadly	100	1	1	4		7				4	205	kick		1	1										boot												0	0
Deadly	100	1	1	15		11				4	205	kick		2	2										boot												0	0
Brutal	100	1	1	28		20				4	205	kick		3	4										boot												0	0
Brutal	100	1	1	39		32				4	205	kick		5	6										boot												0	0
Savage	100	1	1	51		43				4	205	kick		7	8										boot												0	0
Savage	100	1	1	64		52				4	205	kick		9	10										boot												0	0
Bronze-Wrought	100	1	1	7		1				4	206	dmg%		10	15	dur		5	5					lgry	weap							orb	wand				0	0
Iron-Wrought	100	1	1	15		4				4	206	dmg%		16	25	dur		6	10					lgry	weap							orb	wand				0	0
Steel-Wrought	100	1	1	26		9				4	206	dmg%		26	35	dur		11	15					lgry	weap							orb	wand				0	0
Silver-Wrought	100	1	1	35		18				4	206	dmg%		36	45	dur		16	20					lgry	weap							orb	wand				0	0
Platimum-Wrought	100	1	1	47		30				4	206	dmg%		46	55	dur		21	30					lgry	weap							orb	wand				0	0
Titanium-Wrought	100	1	1	61		45				4	206	dmg%		56	65	dur		31	45					lgry	weap							orb	wand				0	0
Mithril-Wrought	100	1	1	73		55				4	206	dmg%		66	80	dur		46	59					lgry	weap							orb	wand				0	0
Adamantine-Wrought	100	1	1	87		65				4	206	dmg%		81	100	dur		60	75					lgry	weap							orb	wand				0	0
Bronze-Wrought	100	1	1	7		1				4	206	ac%		3	5	dur		5	5					lgry	weap							orb	wand				0	0
Iron-Wrought	100	1	1	15		4				4	206	ac%		6	9	dur		6	10					lgry	armo	shld											0	0
Steel-Wrought	100	1	1	26		9				4	206	ac%		10	15	dur		11	15					lgry	armo	shld											0	0
Silver-Wrought	100	1	1	35		18				4	206	ac%		16	20	dur		16	20					lgry	armo	shld											0	0
Platimum-Wrought	100	1	1	47		30				4	206	ac%		21	30	dur		21	30					lgry	armo	shld											0	0
Titanium-Wrought	100	1	1	61		45				4	206	ac%		31	40	dur		31	45					lgry	armo	shld											0	0
Mithril-Wrought	100	1	1	73		55				4	206	ac%		41	50	dur		46	59					lgry	armo	shld											0	0
Adamantine-Wrought	100	1	1	87		65				4	206	ac%		51	75	dur		60	75					lgry	armo	shld											0	0
Aureole	100	1	1	10		6				2	207	aura	98	1	3									lgry	tors												0	0
Aureole	100	1	1	10		6				2	207	aura	99	1	3									cblu	tors												0	0
Aureole	100	1	1	18		12				2	207	aura	102	1	3									dred	tors												0	0
Aureole	100	1	1	18		12				2	207	aura	103	1	3									dgry	tors												0	0
Aureole	100	1	1	18		12				2	207	aura	104	1	3									lblu	tors												0	0
Aureole	100	1	1	18		12				2	207	aura	108	1	3									lred	tors												0	0
Aureole	100	1	1	29		18				2	207	aura	109	1	3									whit	tors												0	0
Aureole	100	1	1	31		20				2	207	aura	113	1	3									dblu	tors												0	0
Aureole	100	1	1	35		24				2	207	aura	114	1	3									oran	tors												0	0
Aureole	100	1	1	37		25				2	207	aura	115	1	3									dyel	tors												0	0
Aureole	100	1	1	41		30				2	207	aura	119	1	3									dgld	tors												0	0
Aureole	100	1	1	46		34				2	207	aura	120	1	3									lyel	tors												0	0
Aureole	100	1	1	53		40				2	207	aura	122	1	3									lgrn	tors												0	0
Aureole	100	1	1	57		45				2	207	aura	123	1	3									blac	tors												0	0
Aureole	100	1	1	62		48				2	207	aura	125	1	3									cred	tors												0	0
Pyromaniac's2	100	1	1	33		33				2	209	pierce-fire		3	5									cred	wand	orb	staf	helm									0	0
Pyromaniac's2	100	1	1	55		55				2	209	pierce-fire		6	9									cred	wand	orb	staf	helm									0	0
Pyromaniac's2	100	1	1	77		77				2	209	pierce-fire		10	12									cred	wand	orb	staf										0	0
Frost Wyrm's2	100	1	1	33		33				2	209	pierce-cold		3	5									cblu	wand	orb	staf	helm									0	0
Frost Wyrm's2	100	1	1	55		55				2	209	pierce-cold		6	9									cblu	wand	orb	staf	helm									0	0
Frost Wyrm's2	100	1	1	77		77				2	209	pierce-cold		10	12									cblu	wand	orb	staf										0	0
Zeus's2	100	1	1	33		33				2	209	pierce-ltng		3	5									lyel	wand	orb	staf	helm									0	0
Zeus's2	100	1	1	55		55				2	209	pierce-ltng		6	9									lyel	wand	orb	staf	helm									0	0
Zeus's2	100	1	1	77		77				2	209	pierce-ltng		10	12									lyel	wand	orb	staf										0	0
Manticore's2	100	1	1	33		33				2	209	pierce-pois		3	5									dgrn	wand	staf	helm										0	0
Manticore's2	100	1	1	55		55				2	209	pierce-pois		6	9									dgrn	wand	staf	helm										0	0
Manticore's2	100	1	1	77		77				2	209	pierce-pois		10	12									dgrn	wand	staf											0	0
Pyromaniac's2	100	1	1	33		33				2	209	extra-fire		3	5									dred	wand	orb	staf	helm									0	0
Pyromaniac's2	100	1	1	55		55				2	209	extra-fire		6	9									dred	wand	orb	staf	helm									0	0
Pyromaniac's2	100	1	1	77		77				2	209	extra-fire		10	12									dred	wand	orb	staf										0	0
Frost Wyrm's2	100	1	1	33		33				2	209	extra-cold		3	5									dblu	wand	orb	staf	helm									0	0
Frost Wyrm's2	100	1	1	55		55				2	209	extra-cold		6	9									dblu	wand	orb	staf	helm									0	0
Frost Wyrm's2	100	1	1	77		77				2	209	extra-cold		10	12									dblu	wand	orb	staf										0	0
Zeus's2	100	1	1	33		33				2	209	extra-ltng		3	5									dyel	wand	orb	staf	helm									0	0
Zeus's2	100	1	1	55		55				2	209	extra-ltng		6	9									dyel	wand	orb	staf	helm									0	0
Zeus's2	100	1	1	77		77				2	209	extra-ltng		10	12									dyel	wand	orb	staf										0	0
Manticore's2	100	1	1	33		33				2	209	extra-pois		3	5									dgrn	wand	staf	helm										0	0
Manticore's2	100	1	1	55		55				2	209	extra-pois		6	9									dgrn	wand	staf	helm										0	0
Manticore's2	100	1	1	77		77				2	209	extra-pois		10	12									dgrn	wand	staf											0	0
Charged1	100	1	1	1	12	1		ama	1	1	44	charged	6	300	1										miss	abow	glov										0	0
Charged1	100	1	1	8	25	10		ama	1	1	44	charged	6	300	10										miss	abow	glov										0	0
Charged1	100	1	1	1	18	1		ama	1	1	44	charged	7	300	1										miss	abow	glov										0	0
Charged1	100	1	1	12	30	12		ama	1	1	44	charged	7	300	11										miss	abow	glov										0	0
Charged1	100	1	1	1	18	1		ama	1	1	44	charged	8	33	1										amul	amaz	circ	glov									0	0
Charged1	100	1	1	30		35		ama	1	1	44	charged	8	33	11										glov	amul	amaz	circ									0	0
Charged1	100	1	1	6	24	6		ama	6	1	44	charged	10	300	1										spea	aspe	glov										0	0
Charged1	100	1	1	18	32	20		ama	6	1	44	charged	10	300	12										glov	spea	aspe										0	0
Charged1	100	1	1	6	24	6		ama	6	1	44	charged	11	300	1										miss	abow	glov										0	0
Charged1	100	1	1	14	33	16		ama	6	1	44	charged	11	300	9										glov	miss	abow										0	0
Charged1	100	1	1	10	24	10		ama	6	1	44	charged	12	300	5										miss	abow	glov										0	0
Charged1	100	1	1	40		45		ama	6	1	44	charged	12	300	25										glov	miss	abow										0	0
Charged1	100	1	1	12	30	12		ama	12	1	44	charged	14	300	1										spea	aspe	glov										0	0
Charged1	100	1	1	24	40	25		ama	12	1	44	charged	14	300	13										glov	spea	aspe										0	0
Charged1	100	1	1	12	30	12		ama	12	1	44	charged	15	300	1										amul	circ	glov										0	0
Charged1	100	1	1	25	41	27		ama	12	1	44	charged	15	300	15										glov	circ	amul										0	0
Charged1	100	1	1	12	30	12		ama	12	1	44	charged	16	300	1										miss	abow	glov										0	0
Charged1	100	1	1	30	50	30		ama	12	1	44	charged	16	300	17										glov	miss	abow										0	0
Charged1	100	1	1	12	30	12		ama	12	1	44	charged	17	35	1										amaz	glov	amul										0	0
Charged1	100	1	1	50		55		ama	12	1	44	charged	17	35	15										glov	amul	amaz										0	0
Charged1	100	1	1	12	30	12		ama	12	1	44	charged	19	300	1										spea	aspe	glov										0	0
Charged1	100	1	1	29	48	29		ama	12	1	44	charged	19	300	17										glov	spea	aspe										0	0
Charged1	100	1	1	12	30	12		ama	12	1	44	charged	20	300	1										amul	circ	glov										0	0
Charged1	100	1	1	24	40	24		ama	12	1	44	charged	20	300	12										glov	amul	circ										0	0
Charged1	100	1	1	18	36	18		ama	18	1	44	charged	21	300	1										miss	abow	glov										0	0
Charged1	100	1	1	38	70	40		ama	18	1	44	charged	21	300	20										glov	miss	abow										0	0
Charged1	100	1	1	18	36	18		ama	18	1	44	charged	22	300	1										miss	abow	glov										0	0
Charged1	100	1	1	50		55		ama	18	1	44	charged	22	300	23										glov	miss	abow										0	0
Charged1	100	1	1	18	36	18		ama	18	1	44	charged	24	300	1										spea	aspe	glov										0	0
Charged1	100	1	1	50		50		ama	18	1	44	charged	24	300	20										glov	spea	aspe										0	0
Charged1	100	1	1	18	36	18		ama	18	1	44	charged	25	300	1										amul	circ	glov										0	0
Charged1	100	1	1	38	68	65		ama	18	1	44	charged	25	300	19										glov	amul	circ										0	0
Charged1	100	1	1	24	42	25		ama	24	1	44	charged	27	300	2										miss	abow	glov										0	0
Charged1	100	1	1	70		75		ama	24	1	44	charged	27	300	21										glov	miss	abow										0	0
Charged1	100	1	1	24	42	25		ama	24	1	44	charged	30	300	2										spea	aspe	glov										0	0
Charged1	100	1	1	70		75		ama	24	1	44	charged	30	300	17										glov	spea	aspe										0	0
Charged1	100	1	1	30	48	33		ama	30	1	44	charged	31	300	3										miss	abow	glov										0	0
Charged1	100	1	1	80		85		ama	30	1	44	charged	31	300	22										glov	miss	abow										0	0
Charged1	100	1	1	30	48	33		ama	30	1	44	charged	34	300	3										spea	aspe	glov										0	0
Charged1	100	1	1	80		85		ama	30	1	44	charged	34	300	15										glov	spea	aspe										0	0
Charged1	100	1	1	30	48	33		ama	30	1	44	charged	35	300	3										amul	circ	glov										0	0
Charged1	100	1	1	80		85		ama	30	1	44	charged	35	300	15										glov	amul	circ										0	0
Charged1	100	1	1	1	18	1		sor	1	1	44	charged	36	300	1										weap	ring	circ										0	0
Charged1	100	1	1	11	30	12		sor	1	1	44	charged	36	300	10										weap	ring	circ										0	0
Charged1	100	1	1	1	18	1		sor	1	1	44	charged	38	300	1										weap	ring	circ										0	0
Charged1	100	1	1	12	30	13		sor	1	1	44	charged	38	300	11										weap	ring	circ										0	0
Charged1	100	1	1	1	18	1		sor	1	1	44	charged	39	300	1										weap	ring	circ										0	0
Charged1	100	1	1	10	30	9		sor	1	1	44	charged	39	300	9										weap	ring	circ										0	0
Charged1	100	1	1	1	18	1		sor	1	1	44	charged	40	25	1										orb	tors											0	0
Charged1	100	1	1	30		35		sor	1	1	44	charged	40	25	10										orb	tors											0	0
Charged1	100	1	1	6	24	6		sor	6	1	44	charged	42	50	1										weap	ring	circ										0	0
Charged1	100	1	1	40		45		sor	6	1	44	charged	42	50	17										weap	ring	circ										0	0
Charged1	100	1	1	6	24	6		sor	6	1	44	charged	43	50	1										weap	ring	circ										0	0
Charged1	100	1	1	26	70	26		sor	6	1	44	charged	43	50	20										weap	ring	circ										0	0
Charged1	100	1	1	6	24	6		sor	6	1	44	charged	44	300	1										weap	amul	circ										0	0
Charged1	100	1	1	12	40	15		sor	6	1	44	charged	44	300	10										weap	amul	circ										0	0
Charged1	100	1	1	6	24	6		sor	6	1	44	charged	45	300	1										weap	ring	circ										0	0
Charged1	100	1	1	15	35	15		sor	6	1	44	charged	45	300	9										weap	ring	circ										0	0
Charged1	100	1	1	12	30	12		sor	12	1	44	charged	46	75	1										staf	orb	boots										0	0
Charged1	100	1	1	24	42	24		sor	12	1	44	charged	46	75	12										boot	staf	orb										0	0
Charged1	100	1	1	12	30	12		sor	12	1	44	charged	47	300	1										weap												0	0
Charged1	100	1	1	24	60	30		sor	12	1	44	charged	47	300	18										weap												0	0
Charged1	100	1	1	12	30	12		sor	12	1	44	charged	48	300	1										weap	shld											0	0
Charged1	100	1	1	24	58	30		sor	12	1	44	charged	48	300	15										weap	shld											0	0
Charged1	100	1	1	12	30	12		sor	12	1	44	charged	49	300	1										weap												0	0
Charged1	100	1	1	24	40	24		sor	12	1	44	charged	49	300	12										weap												0	0
Charged1	100	1	1	12	30	12		sor	12	1	44	charged	50	45	1										weap	tors											0	0
Charged1	100	1	1	50		55		sor	12	1	44	charged	50	45	16										weap	tors											0	0
Charged1	100	1	1	18	36	18		sor	18	1	44	charged	51	100	1										weap												0	0
Charged1	100	1	1	54		65		sor	18	1	44	charged	51	100	25										weap												0	0
Charged1	100	1	1	18	36	18		sor	18	1	44	charged	52	15	1										weap												0	0
Charged1	100	1	1	60		65		sor	18	1	44	charged	52	15	25										weap												0	0
Charged1	100	1	1	18	36	18		sor	18	1	44	charged	53	300	1										weap												0	0
Charged1	100	1	1	35	75	35		sor	18	1	44	charged	53	300	22										weap												0	0
Charged1	100	1	1	18	36	18		sor	18	1	44	charged	54	300	1										weap	amul											0	0
Charged1	100	1	1	60		65		sor	18	1	44	charged	54	300	1										amul	weap											0	0
Charged1	100	1	1	18	36	18		sor	18	1	44	charged	55	300	1										weap												0	0
Charged1	100	1	1	40	70	40		sor	18	1	44	charged	55	300	19										weap												0	0
Charged1	100	1	1	24	42	25		sor	24	1	44	charged	56	300	2										weap												0	0
Charged1	100	1	1	62		65		sor	24	1	44	charged	56	300	22										weap												0	0
Charged1	100	1	1	24	42	25		sor	24	1	44	charged	57	25	2										weap												0	0
Charged1	100	1	1	55		55		sor	24	1	44	charged	57	25	15										weap												0	0
Charged1	100	1	1	24	42	25		sor	24	1	44	charged	58	15	2										weap	helm											0	0
Charged1	100	1	1	40		42		sor	24	1	44	charged	58	15	10										helm	weap											0	0
Charged1	100	1	1	24	42	25		sor	24	1	44	charged	59	200	2										weap												0	0
Charged1	100	1	1	57		60		sor	24	1	44	charged	59	200	17										weap												0	0
Charged1	100	1	1	24	42	25		sor	24	1	44	charged	60	35	2										weap	tors											0	0
Charged1	100	1	1	70		75		sor	24	1	44	charged	60	35	15										tors	weap											0	0
Charged1	100	1	1	30	48	33		sor	30	1	44	charged	62	250	3										weap												0	0
Charged1	100	1	1	80		85		sor	30	1	44	charged	62	250	25										weap												0	0
Charged1	100	1	1	30	48	33		sor	30	1	44	charged	64	300	3										weap												0	0
Charged1	100	1	1	80		85		sor	30	1	44	charged	64	300	25										weap												0	0
Charged1	100	1	1	1	18	1		nec	1	1	44	charged	66	75	1										weap	head											0	0
Charged1	100	1	1	15		20		nec	1	1	44	charged	66	75	15										weap	head											0	0
Charged1	100	1	1	1	18	1		nec	1	1	44	charged	67	300	1										weap	head											0	0
Charged1	100	1	1	11	27	12		nec	1	1	44	charged	67	300	10										weap	head											0	0
Charged1	100	1	1	1	18	1		nec	1	1	44	charged	68	30	1										weap	tors	head										0	0
Charged1	100	1	1	30		35		nec	1	1	44	charged	68	30	15										tors	weap	head										0	0
Charged1	100	1	1	1	18	1		nec	1	1	44	charged	70	25	1										weap	amul	head	circ									0	0
Charged1	100	1	1	26		26		nec	1	1	44	charged	70	25	10										amul	circ	weap	head									0	0
Charged1	100	1	1	6	24	6		nec	6	1	44	charged	71	25	1										ring	circ	head	weap									0	0
Charged1	100	1	1	18		20		nec	6	1	44	charged	71	25	12										ring	circ	head	weap									0	0
Charged1	100	1	1	6	24	6		nec	6	1	44	charged	72	25	1										weap	glov	head										0	0
Charged1	100	1	1	24		24		nec	6	1	44	charged	72	25	18										glov	weap	head										0	0
Charged1	100	1	1	6	24	6		nec	6	1	44	charged	73	20	1										weap	head	glov	ring	circ								0	0
Charged1	100	1	1	21		24		nec	6	1	44	charged	73	20	18										glov	ring	circ	weap	head								0	0
Charged1	100	1	1	6	24	6		nec	6	1	44	charged	74	150	1										weap	head											0	0
Charged1	100	1	1	40		45		nec	6	1	44	charged	74	150	15										weap	head											0	0
Charged1	100	1	1	6	24	6		nec	6	1	44	charged	75	20	1										amul	circ	head	weap									0	0
Charged1	100	1	1	18	38	20		nec	6	1	44	charged	75	20	12										amul	circ	head	weap									0	0
Charged1	100	1	1	12	30	12		nec	12	1	44	charged	76	75	1										shld	weap	head										0	0
Charged1	100	1	1	24		24		nec	12	1	44	charged	76	75	10										shld	weap	head										0	0
Charged1	100	1	1	12	30	12		nec	12	1	44	charged	77	65	1										shld	weap	head										0	0
Charged1	100	1	1	24		24		nec	12	1	44	charged	77	65	12										shld	weap	head										0	0
Charged1	100	1	1	12	30	12		nec	12	1	44	charged	78	35	1										weap	head											0	0
Charged1	100	1	1	35		37		nec	12	1	44	charged	78	35	25										weap	head											0	0
Charged1	100	1	1	12	30	12		nec	12	1	44	charged	80	50	1										amul	circ	head	weap									0	0
Charged1	100	1	1	36		36		nec	12	1	44	charged	80	50	20										amul	circ	head	weap									0	0
Charged1	100	1	1	18	36	18		nec	18	1	44	charged	81	35	1										ring	circ	head	weap									0	0
Charged1	100	1	1	36		35		nec	18	1	44	charged	81	35	17										ring	circ	head	weap									0	0
Charged1	100	1	1	18	36	18		nec	18	1	44	charged	82	35	1										weap	ring	head										0	0
Charged1	100	1	1	40		41		nec	18	1	44	charged	82	35	15										weap	ring	head										0	0
Charged1	100	1	1	18	36	18		nec	18	1	44	charged	83	100	1										weap	head											0	0
Charged1	100	1	1	28	50	28		nec	18	1	44	charged	83	100	10										weap	head											0	0
Charged1	100	1	1	18	36	18		nec	18	1	44	charged	84	300	1										weap	head											0	0
Charged1	100	1	1	42		45		nec	18	1	44	charged	84	300	20										weap	head											0	0
Charged1	100	1	1	18	36	18		nec	18	1	44	charged	85	15	1										weap	head											0	0
Charged1	100	1	1	47		38		nec	18	1	44	charged	85	15	18										weap	head											0	0
Charged1	100	1	1	24	42	25		nec	24	1	44	charged	86	75	2										ring	amul	head	circ	weap								0	0
Charged1	100	1	1	48	80	44		nec	24	1	44	charged	86	75	20										ring	amul	circ	head	weap								0	0
Charged1	100	1	1	24	42	25		nec	24	1	44	charged	87	35	2										weap	shld	head										0	0
Charged1	100	1	1	70		75		nec	24	1	44	charged	87	35	15										shld	weap	head										0	0
Charged1	100	1	1	24	42	25		nec	24	1	44	charged	88	55	2										weap	ring	head										0	0
Charged1	100	1	1	46		40		nec	24	1	44	charged	88	55	14										weap	ring	head										0	0
Charged1	100	1	1	24	42	25		nec	24	1	44	charged	90	35	2										weap	head											0	0
Charged1	100	1	1	60		55		nec	24	1	44	charged	90	35	21										weap	head											0	0
Charged1	100	1	1	30	48	33		nec	30	1	44	charged	91	35	3										weap	head											0	0
Charged1	100	1	1	77		80		nec	30	1	44	charged	91	35	22										weap	head											0	0
Charged1	100	1	1	30	48	33		nec	30	1	44	charged	92	300	3										weap	glov	head										0	0
Charged1	100	1	1	71		73		nec	30	1	44	charged	92	300	19										glov	weap	glov										0	0
Charged1	100	1	1	30	48	33		nec	30	1	44	charged	93	200	3										amul	circ	head	weap									0	0
Charged1	100	1	1	80		85		nec	30	1	44	charged	93	200	23										amul	circ	head	weap									0	0
Charged1	100	1	1	30	48	33		nec	30	1	44	charged	94	10	3										weap	head											0	0
Charged1	100	1	1	66		70		nec	30	1	44	charged	94	10	24										weap	head											0	0
