name	* Description	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	multiply	add
Antimagic	Magic Resist +#%	100	1	1	86		80				8	102	res-mag		16	20									dblu	shld	tors	orb	wand	staf								0	0
Screaming	Hit Causes Monster to Flee #%	100	1	1	10	25	7				6	113	howl		32	32									oran	weap							miss	swor	axe			0	0
Howling	Hit Causes Monster to Flee #%	100	1	1	16	50	12				6	113	howl		64	64									oran	weap							miss	swor	axe			0	0
Wailing	Hit Causes Monster to Flee #%	100	1	1	20		13				6	113	howl		128	128									oran	weap							miss	swor	axe			0	0
Screaming	Hit Causes Monster to Flee #%	100	1	1	10	25	7				8	113	howl		32	32									oran	miss												0	0
Howling	Hit Causes Monster to Flee #%	100	1	1	16	50	12				8	113	howl		64	64									oran	miss												0	0
Wailing	Hit Causes Monster to Flee #%	100	1	1	24		18				8	113	howl		128	128									oran	miss												0	0
Impacting1	#% Chance of Crushing Blow	100	1	1	18	49	15				4	202	crush		5	10										glov												0	0
Fracturing1	#% Chance of Crushing Blow	100	1	1	45		40				4	202	crush		11	15										glov												0	0
Crushing1	#% Chance of Crushing Blow	100	1	1	70		63				4	202	crush		16	20										glov												0	0
Deadly	#% Chance of Deadly Strike	100	1	1	18	49	15				4	202	deadly		5	10										glov												0	0
Lethal	#% Chance of Deadly Strike	100	1	1	45		40				4	202	deadly		11	15										glov												0	0
Fatal	#% Chance of Deadly Strike	100	1	1	70		63				4	202	deadly		16	20										glov												0	0
Elemental1	Adds #-# Fire/Lightning/Cold Damage	100	1	1	24	50	23				4	203	dmg-elem	50	1	20										weap												0	0
Elemental1	Adds #-# Fire/Lightning/Cold Damage	100	1	1	49		44				4	203	dmg-elem	75	21	50										weap												0	0
Elemental1	Adds #-# Fire/Lightning/Cold Damage	100	1	1	68		63				2	203	dmg-elem	100	51	125										weap												0	0
Elemental1	Adds #-# Fire/Lightning/Cold Damage	100	1	1	80		77				2	203	dmg-elem	125	64	200										weap												0	0
Loremaster's1	+#% to Experience Gained	100	1	1	19		14				10	204	addxp		1	1										weap	armo	shld	amul	ring								0	0
Loremaster's1	+#% to Experience Gained	100	1	1	33		27				8	204	addxp		2	2										weap	armo	shld	amul	ring								0	0
Sage's	+#% to Experience Gained	100	1	1	51		46				6	204	addxp		3	3										weap	armo	shld	amul	ring								0	0
Sage's	+#% to Experience Gained	100	1	1	74		68				4	204	addxp		4	4										ring	amul	circ										0	0
Master Sage's	+#% to Experience Gained	100	1	1	87		81				2	204	addxp		5	5										amul												0	0
Deadly	+# Kick Damage	100	1	1	4		7				4	205	kick		1	1										boot												0	0
Deadly	+# Kick Damage	100	1	1	15		11				4	205	kick		2	2										boot												0	0
Brutal	+# Kick Damage	100	1	1	28		20				4	205	kick		3	4										boot												0	0
Brutal	+# Kick Damage	100	1	1	39		32				4	205	kick		5	6										boot												0	0
Savage	+# Kick Damage	100	1	1	51		43				4	205	kick		7	8										boot												0	0
Savage	+# Kick Damage	100	1	1	64		52				4	205	kick		9	10										boot												0	0
Bronze-Wrought	+#% Enhanced Damage & Durability: # of #	100	1	1	7		1				4	206	dmg%		10	15	dur		5	5					lgry	weap							orb	wand				0	0
Iron-Wrought	+#% Enhanced Damage & Durability: # of #	100	1	1	15		4				4	206	dmg%		16	25	dur		6	10					lgry	weap							orb	wand				0	0
Steel-Wrought	+#% Enhanced Damage & Durability: # of #	100	1	1	26		9				4	206	dmg%		26	35	dur		11	15					lgry	weap							orb	wand				0	0
Silver-Wrought	+#% Enhanced Damage & Durability: # of #	100	1	1	35		18				4	206	dmg%		36	45	dur		16	20					lgry	weap							orb	wand				0	0
Platimum-Wrought	+#% Enhanced Damage & Durability: # of #	100	1	1	47		30				4	206	dmg%		46	55	dur		21	30					lgry	weap							orb	wand				0	0
Titanium-Wrought	+#% Enhanced Damage & Durability: # of #	100	1	1	61		45				4	206	dmg%		56	65	dur		31	45					lgry	weap							orb	wand				0	0
Mithril-Wrought	+#% Enhanced Damage & Durability: # of #	100	1	1	73		55				4	206	dmg%		66	80	dur		46	59					lgry	weap							orb	wand				0	0
Adamantine-Wrought	+#% Enhanced Damage & Durability: # of #	100	1	1	87		65				4	206	dmg%		81	100	dur		60	75					lgry	weap							orb	wand				0	0
Bronze-Wrought	+#% Enhanced Defense & Durability: # of #	100	1	1	7		1				4	206	ac%		3	5	dur		5	5					lgry	weap							orb	wand				0	0
Iron-Wrought	+#% Enhanced Defense & Durability: # of #	100	1	1	15		4				4	206	ac%		6	9	dur		6	10					lgry	armo	shld											0	0
Steel-Wrought	+#% Enhanced Defense & Durability: # of #	100	1	1	26		9				4	206	ac%		10	15	dur		11	15					lgry	armo	shld											0	0
Silver-Wrought	+#% Enhanced Defense & Durability: # of #	100	1	1	35		18				4	206	ac%		16	20	dur		16	20					lgry	armo	shld											0	0
Platimum-Wrought	+#% Enhanced Defense & Durability: # of #	100	1	1	47		30				4	206	ac%		21	30	dur		21	30					lgry	armo	shld											0	0
Titanium-Wrought	+#% Enhanced Defense & Durability: # of #	100	1	1	61		45				4	206	ac%		31	40	dur		31	45					lgry	armo	shld											0	0
Mithril-Wrought	+#% Enhanced Defense & Durability: # of #	100	1	1	73		55				4	206	ac%		41	50	dur		46	59					lgry	armo	shld											0	0
Adamantine-Wrought	+#% Enhanced Defense & Durability: # of #	100	1	1	87		65				4	206	ac%		51	75	dur		60	75					lgry	armo	shld											0	0
Aureole	Might	100	1	1	10		6				2	207	aura	98	1	3									lgry	tors												0	0
Aureole	Prayer	100	1	1	10		6				2	207	aura	99	1	3									cblu	tors												0	0
Aureole	Holy Fire	100	1	1	18		12				2	207	aura	102	1	3									dred	tors												0	0
Aureole	Thorns	100	1	1	18		12				2	207	aura	103	1	3									dgry	tors												0	0
Aureole	Defiance	100	1	1	18		12				2	207	aura	104	1	3									lblu	tors												0	0
Aureole	Blessed Aim	100	1	1	18		12				2	207	aura	108	1	3									lred	tors												0	0
Aureole	Cleansing	100	1	1	29		18				2	207	aura	109	1	3									whit	tors												0	0
Aureole	Concentration	100	1	1	31		20				2	207	aura	113	1	3									dblu	tors												0	0
Aureole	Holy Freeze	100	1	1	35		24				2	207	aura	114	1	3									oran	tors												0	0
Aureole	Vigor	100	1	1	37		25				2	207	aura	115	1	3									dyel	tors												0	0
Aureole	Sanctuary	100	1	1	41		30				2	207	aura	119	1	3									dgld	tors												0	0
Aureole	Meditation	100	1	1	46		34				2	207	aura	120	1	3									lyel	tors												0	0
Aureole	Fanaticism	100	1	1	53		40				2	207	aura	122	1	3									lgrn	tors												0	0
Aureole	Conviction	100	1	1	57		45				2	207	aura	123	1	3									blac	tors												0	0
Aureole	Salvation	100	1	1	62		48				2	207	aura	125	1	3									cred	tors												0	0
Pyromaniac's2	-#% to Enemy Fire Resistance	100	1	1	33		33				2	209	pierce-fire		3	5									cred	wand	orb	staf	helm									0	0
Pyromaniac's2	-#% to Enemy Fire Resistance	100	1	1	55		55				2	209	pierce-fire		6	9									cred	wand	orb	staf	helm									0	0
Pyromaniac's2	-#% to Enemy Fire Resistance	100	1	1	77		77				2	209	pierce-fire		10	12									cred	wand	orb	staf										0	0
Frost Wyrm's2	-#% to Enemy Cold Resistance	100	1	1	33		33				2	209	pierce-cold		3	5									cblu	wand	orb	staf	helm									0	0
Frost Wyrm's2	-#% to Enemy Cold Resistance	100	1	1	55		55				2	209	pierce-cold		6	9									cblu	wand	orb	staf	helm									0	0
Frost Wyrm's2	-#% to Enemy Cold Resistance	100	1	1	77		77				2	209	pierce-cold		10	12									cblu	wand	orb	staf										0	0
Zeus's2	-#% to Enemy Lightning Resistance	100	1	1	33		33				2	209	pierce-ltng		3	5									lyel	wand	orb	staf	helm									0	0
Zeus's2	-#% to Enemy Lightning Resistance	100	1	1	55		55				2	209	pierce-ltng		6	9									lyel	wand	orb	staf	helm									0	0
Zeus's2	-#% to Enemy Lightning Resistance	100	1	1	77		77				2	209	pierce-ltng		10	12									lyel	wand	orb	staf										0	0
Manticore's2	-#% to Enemy Poison Resistance	100	1	1	33		33				2	209	pierce-pois		3	5									dgrn	wand	staf	helm										0	0
Manticore's2	-#% to Enemy Poison Resistance	100	1	1	55		55				2	209	pierce-pois		6	9									dgrn	wand	staf	helm										0	0
Manticore's2	-#% to Enemy Poison Resistance	100	1	1	77		77				2	209	pierce-pois		10	12									dgrn	wand	staf											0	0
Pyromaniac's2	+#% to Fire Skill Damage	100	1	1	33		33				2	209	extra-fire		3	5									dred	wand	orb	staf	helm									0	0
Pyromaniac's2	+#% to Fire Skill Damage	100	1	1	55		55				2	209	extra-fire		6	9									dred	wand	orb	staf	helm									0	0
Pyromaniac's2	+#% to Fire Skill Damage	100	1	1	77		77				2	209	extra-fire		10	12									dred	wand	orb	staf										0	0
Frost Wyrm's2	+#% to Cold Skill Damage	100	1	1	33		33				2	209	extra-cold		3	5									dblu	wand	orb	staf	helm									0	0
Frost Wyrm's2	+#% to Cold Skill Damage	100	1	1	55		55				2	209	extra-cold		6	9									dblu	wand	orb	staf	helm									0	0
Frost Wyrm's2	+#% to Cold Skill Damage	100	1	1	77		77				2	209	extra-cold		10	12									dblu	wand	orb	staf										0	0
Zeus's2	+#% to Lightning Skill Damage	100	1	1	33		33				2	209	extra-ltng		3	5									dyel	wand	orb	staf	helm									0	0
Zeus's2	+#% to Lightning Skill Damage	100	1	1	55		55				2	209	extra-ltng		6	9									dyel	wand	orb	staf	helm									0	0
Zeus's2	+#% to Lightning Skill Damage	100	1	1	77		77				2	209	extra-ltng		10	12									dyel	wand	orb	staf										0	0
Manticore's2	+#% to Poison Skill Damage	100	1	1	33		33				2	209	extra-pois		3	5									dgrn	wand	staf	helm										0	0
Manticore's2	+#% to Poison Skill Damage	100	1	1	55		55				2	209	extra-pois		6	9									dgrn	wand	staf	helm										0	0
Manticore's2	+#% to Poison Skill Damage	100	1	1	77		77				2	209	extra-pois		10	12									dgrn	wand	staf											0	0
Charged1	Magic Arrow	100	1	1	1	12	1		ama	1	1	44	charged	6	300	1										miss	abow	glov										0	0
Charged1	Magic Arrow	100	1	1	8	25	10		ama	1	1	44	charged	6	300	10										miss	abow	glov										0	0
Charged1	Fire Arrow	100	1	1	1	18	1		ama	1	1	44	charged	7	300	1										miss	abow	glov										0	0
Charged1	Fire Arrow	100	1	1	12	30	12		ama	1	1	44	charged	7	300	11										miss	abow	glov										0	0
Charged1	Inner Sight	100	1	1	1	18	1		ama	1	1	44	charged	8	33	1										amul	amaz	circ	glov									0	0
Charged1	Inner Sight	100	1	1	30		35		ama	1	1	44	charged	8	33	11										glov	amul	amaz	circ									0	0
Charged1	Jab	100	1	1	6	24	6		ama	6	1	44	charged	10	300	1										spea	aspe	glov										0	0
Charged1	Jab	100	1	1	18	32	20		ama	6	1	44	charged	10	300	12										glov	spea	aspe										0	0
Charged1	Cold Arrow	100	1	1	6	24	6		ama	6	1	44	charged	11	300	1										miss	abow	glov										0	0
Charged1	Cold Arrow	100	1	1	14	33	16		ama	6	1	44	charged	11	300	9										glov	miss	abow										0	0
Charged1	Multiple Shot	100	1	1	10	24	10		ama	6	1	44	charged	12	300	5										miss	abow	glov										0	0
Charged1	Multiple Shot	100	1	1	40		45		ama	6	1	44	charged	12	300	25										glov	miss	abow										0	0
Charged1	Power Strike	100	1	1	12	30	12		ama	12	1	44	charged	14	300	1										spea	aspe	glov										0	0
Charged1	Power Strike	100	1	1	24	40	25		ama	12	1	44	charged	14	300	13										glov	spea	aspe										0	0
Charged1	Poison Javelin	100	1	1	12	30	12		ama	12	1	44	charged	15	300	1										amul	circ	glov										0	0
Charged1	Poison Javelin	100	1	1	25	41	27		ama	12	1	44	charged	15	300	15										glov	circ	amul										0	0
Charged1	Exploding Arrow	100	1	1	12	30	12		ama	12	1	44	charged	16	300	1										miss	abow	glov										0	0
Charged1	Exploding Arrow	100	1	1	30	50	30		ama	12	1	44	charged	16	300	17										glov	miss	abow										0	0
Charged1	Slow Missiles	100	1	1	12	30	12		ama	12	1	44	charged	17	35	1										amaz	glov	amul										0	0
Charged1	Slow Missiles	100	1	1	50		55		ama	12	1	44	charged	17	35	15										glov	amul	amaz										0	0
Charged1	Impale	100	1	1	12	30	12		ama	12	1	44	charged	19	300	1										spea	aspe	glov										0	0
Charged1	Impale	100	1	1	29	48	29		ama	12	1	44	charged	19	300	17										glov	spea	aspe										0	0
Charged1	Lightning Bolt	100	1	1	12	30	12		ama	12	1	44	charged	20	300	1										amul	circ	glov										0	0
Charged1	Lightning Bolt	100	1	1	24	40	24		ama	12	1	44	charged	20	300	12										glov	amul	circ										0	0
Charged1	Ice Arrow	100	1	1	18	36	18		ama	18	1	44	charged	21	300	1										miss	abow	glov										0	0
Charged1	Ice Arrow	100	1	1	38	70	40		ama	18	1	44	charged	21	300	20										glov	miss	abow										0	0
Charged1	Guided Arrow	100	1	1	18	36	18		ama	18	1	44	charged	22	300	1										miss	abow	glov										0	0
Charged1	Guided Arrow	100	1	1	50		55		ama	18	1	44	charged	22	300	23										glov	miss	abow										0	0
Charged1	Charged Strike	100	1	1	18	36	18		ama	18	1	44	charged	24	300	1										spea	aspe	glov										0	0
Charged1	Charged Strike	100	1	1	50		50		ama	18	1	44	charged	24	300	20										glov	spea	aspe										0	0
Charged1	Plague Javelin	100	1	1	18	36	18		ama	18	1	44	charged	25	300	1										amul	circ	glov										0	0
Charged1	Plague Javelin	100	1	1	38	68	65		ama	18	1	44	charged	25	300	19										glov	amul	circ										0	0
Charged1	Immolation Arrow	100	1	1	24	42	25		ama	24	1	44	charged	27	300	2										miss	abow	glov										0	0
Charged1	Immolation Arrow	100	1	1	70		75		ama	24	1	44	charged	27	300	21										glov	miss	abow										0	0
Charged1	Fend	100	1	1	24	42	25		ama	24	1	44	charged	30	300	2										spea	aspe	glov										0	0
Charged1	Fend	100	1	1	70		75		ama	24	1	44	charged	30	300	17										glov	spea	aspe										0	0
Charged1	Freezing Arrow	100	1	1	30	48	33		ama	30	1	44	charged	31	300	3										miss	abow	glov										0	0
Charged1	Freezing Arrow	100	1	1	80		85		ama	30	1	44	charged	31	300	22										glov	miss	abow										0	0
Charged1	Lightning Strike	100	1	1	30	48	33		ama	30	1	44	charged	34	300	3										spea	aspe	glov										0	0
Charged1	Lightning Strike	100	1	1	80		85		ama	30	1	44	charged	34	300	15										glov	spea	aspe										0	0
Charged1	Lightning Fury	100	1	1	30	48	33		ama	30	1	44	charged	35	300	3										amul	circ	glov										0	0
Charged1	Lightning Fury	100	1	1	80		85		ama	30	1	44	charged	35	300	15										glov	amul	circ										0	0
Charged1	Fire Bolt	100	1	1	1	18	1		sor	1	1	44	charged	36	300	1										weap	ring	circ										0	0
Charged1	Fire Bolt	100	1	1	11	30	12		sor	1	1	44	charged	36	300	10										weap	ring	circ										0	0
Charged1	Charged Bolt	100	1	1	1	18	1		sor	1	1	44	charged	38	300	1										weap	ring	circ										0	0
Charged1	Charged Bolt	100	1	1	12	30	13		sor	1	1	44	charged	38	300	11										weap	ring	circ										0	0
Charged1	Ice bolt	100	1	1	1	18	1		sor	1	1	44	charged	39	300	1										weap	ring	circ										0	0
Charged1	Ice bolt	100	1	1	10	30	9		sor	1	1	44	charged	39	300	9										weap	ring	circ										0	0
Charged1	Frozen Armor	100	1	1	1	18	1		sor	1	1	44	charged	40	25	1										orb	tors											0	0
Charged1	Frozen Armor	100	1	1	30		35		sor	1	1	44	charged	40	25	10										orb	tors											0	0
Charged1	Static Field	100	1	1	6	24	6		sor	6	1	44	charged	42	50	1										weap	ring	circ										0	0
Charged1	Static Field	100	1	1	40		45		sor	6	1	44	charged	42	50	17										weap	ring	circ										0	0
Charged1	Telekenesis	100	1	1	6	24	6		sor	6	1	44	charged	43	50	1										weap	ring	circ										0	0
Charged1	Telekenesis	100	1	1	26	70	26		sor	6	1	44	charged	43	50	20										weap	ring	circ										0	0
Charged1	Frost Nova	100	1	1	6	24	6		sor	6	1	44	charged	44	300	1										weap	amul	circ										0	0
Charged1	Frost Nova	100	1	1	12	40	15		sor	6	1	44	charged	44	300	10										weap	amul	circ										0	0
Charged1	Ice Blast	100	1	1	6	24	6		sor	6	1	44	charged	45	300	1										weap	ring	circ										0	0
Charged1	Ice Blast	100	1	1	15	35	15		sor	6	1	44	charged	45	300	9										weap	ring	circ										0	0
Charged1	Blaze	100	1	1	12	30	12		sor	12	1	44	charged	46	75	1										staf	orb	boot										0	0
Charged1	Blaze	100	1	1	24	42	24		sor	12	1	44	charged	46	75	12										boot	staf	orb										0	0
Charged1	Fire Ball	100	1	1	12	30	12		sor	12	1	44	charged	47	300	1										weap												0	0
Charged1	Fire Ball	100	1	1	24	60	30		sor	12	1	44	charged	47	300	18										weap												0	0
Charged1	Nova	100	1	1	12	30	12		sor	12	1	44	charged	48	300	1										weap	shld											0	0
Charged1	Nova	100	1	1	24	58	30		sor	12	1	44	charged	48	300	15										weap	shld											0	0
Charged1	Lightning	100	1	1	12	30	12		sor	12	1	44	charged	49	300	1										weap												0	0
Charged1	Lightning	100	1	1	24	40	24		sor	12	1	44	charged	49	300	12										weap												0	0
Charged1	Shiver Armor	100	1	1	12	30	12		sor	12	1	44	charged	50	45	1										weap	tors											0	0
Charged1	Shiver Armor	100	1	1	50		55		sor	12	1	44	charged	50	45	16										weap	tors											0	0
Charged1	Fire Wall	100	1	1	18	36	18		sor	18	1	44	charged	51	100	1										weap												0	0
Charged1	Fire Wall	100	1	1	54		65		sor	18	1	44	charged	51	100	25										weap												0	0
Charged1	Enchant	100	1	1	18	36	18		sor	18	1	44	charged	52	15	1										weap												0	0
Charged1	Enchant	100	1	1	60		65		sor	18	1	44	charged	52	15	25										weap												0	0
Charged1	Chain Lightning	100	1	1	18	36	18		sor	18	1	44	charged	53	300	1										weap												0	0
Charged1	Chain Lightning	100	1	1	35	75	35		sor	18	1	44	charged	53	300	22										weap												0	0
Charged1	Teleport	100	1	1	18	36	18		sor	18	1	44	charged	54	300	1										weap	amul											0	0
Charged1	Teleport	100	1	1	60		65		sor	18	1	44	charged	54	300	1										amul	weap											0	0
Charged1	Glacial Spike	100	1	1	18	36	18		sor	18	1	44	charged	55	300	1										weap												0	0
Charged1	Glacial Spike	100	1	1	40	70	40		sor	18	1	44	charged	55	300	19										weap												0	0
Charged1	Meteor	100	1	1	24	42	25		sor	24	1	44	charged	56	300	2										weap												0	0
Charged1	Meteor	100	1	1	62		65		sor	24	1	44	charged	56	300	22										weap												0	0
Charged1	Thunder Storm	100	1	1	24	42	25		sor	24	1	44	charged	57	25	2										weap												0	0
Charged1	Thunder Storm	100	1	1	55		55		sor	24	1	44	charged	57	25	15										weap												0	0
Charged1	Energy Shield	100	1	1	24	42	25		sor	24	1	44	charged	58	15	2										weap	helm											0	0
Charged1	Energy Shield	100	1	1	40		42		sor	24	1	44	charged	58	15	10										helm	weap											0	0
Charged1	Blizzard	100	1	1	24	42	25		sor	24	1	44	charged	59	200	2										weap												0	0
Charged1	Blizzard	100	1	1	57		60		sor	24	1	44	charged	59	200	17										weap												0	0
Charged1	Chilling Armor	100	1	1	24	42	25		sor	24	1	44	charged	60	35	2										weap	tors											0	0
Charged1	Chilling Armor	100	1	1	70		75		sor	24	1	44	charged	60	35	15										tors	weap											0	0
Charged1	Hydra	100	1	1	30	48	33		sor	30	1	44	charged	62	250	3										weap												0	0
Charged1	Hydra	100	1	1	80		85		sor	30	1	44	charged	62	250	25										weap												0	0
Charged1	Frozen Orb	100	1	1	30	48	33		sor	30	1	44	charged	64	300	3										weap												0	0
Charged1	Frozen Orb	100	1	1	80		85		sor	30	1	44	charged	64	300	25										weap												0	0
Charged1	Amplify Damage	100	1	1	1	18	1		nec	1	1	44	charged	66	75	1										weap	head											0	0
Charged1	Amplify Damage	100	1	1	15		20		nec	1	1	44	charged	66	75	15										weap	head											0	0
Charged1	Teeth	100	1	1	1	18	1		nec	1	1	44	charged	67	300	1										weap	head											0	0
Charged1	Teeth	100	1	1	11	27	12		nec	1	1	44	charged	67	300	10										weap	head											0	0
Charged1	Bone Armor	100	1	1	1	18	1		nec	1	1	44	charged	68	30	1										weap	tors	head										0	0
Charged1	Bone Armor	100	1	1	30		35		nec	1	1	44	charged	68	30	15										tors	weap	head										0	0
Charged1	Raise Skeleton	100	1	1	1	18	1		nec	1	1	44	charged	70	25	1										weap	amul	head	circ									0	0
Charged1	Raise Skeleton	100	1	1	26		26		nec	1	1	44	charged	70	25	10										amul	circ	weap	head									0	0
Charged1	Dim Vision	100	1	1	6	24	6		nec	6	1	44	charged	71	25	1										ring	circ	head	weap									0	0
Charged1	Dim Vision	100	1	1	18		20		nec	6	1	44	charged	71	25	12										ring	circ	head	weap									0	0
Charged1	Weaken	100	1	1	6	24	6		nec	6	1	44	charged	72	25	1										weap	glov	head										0	0
Charged1	Weaken	100	1	1	24		24		nec	6	1	44	charged	72	25	18										glov	weap	head										0	0
Charged1	Poison Dagger	100	1	1	6	24	6		nec	6	1	44	charged	73	20	1										weap	head	glov	ring	circ								0	0
Charged1	Poison Dagger	100	1	1	21		24		nec	6	1	44	charged	73	20	18										glov	ring	circ	weap	head								0	0
Charged1	Corpse Explosion	100	1	1	6	24	6		nec	6	1	44	charged	74	150	1										weap	head											0	0
Charged1	Corpse Explosion	100	1	1	40		45		nec	6	1	44	charged	74	150	15										weap	head											0	0
Charged1	Clay Golem	100	1	1	6	24	6		nec	6	1	44	charged	75	20	1										amul	circ	head	weap									0	0
Charged1	Clay Golem	100	1	1	18	38	20		nec	6	1	44	charged	75	20	12										amul	circ	head	weap									0	0
Charged1	Iron Maiden	100	1	1	12	30	12		nec	12	1	44	charged	76	75	1										shld	weap	head										0	0
Charged1	Iron Maiden	100	1	1	24		24		nec	12	1	44	charged	76	75	10										shld	weap	head										0	0
Charged1	Terror	100	1	1	12	30	12		nec	12	1	44	charged	77	65	1										shld	weap	head										0	0
Charged1	Terror	100	1	1	24		24		nec	12	1	44	charged	77	65	12										shld	weap	head										0	0
Charged1	Bone Wall	100	1	1	12	30	12		nec	12	1	44	charged	78	35	1										weap	head											0	0
Charged1	Bone Wall	100	1	1	35		37		nec	12	1	44	charged	78	35	25										weap	head											0	0
Charged1	Raise Skeleton Mage	100	1	1	12	30	12		nec	12	1	44	charged	80	50	1										amul	circ	head	weap									0	0
Charged1	Raise Skeleton Mage	100	1	1	36		36		nec	12	1	44	charged	80	50	20										amul	circ	head	weap									0	0
Charged1	Confuse	100	1	1	18	36	18		nec	18	1	44	charged	81	35	1										ring	circ	head	weap									0	0
Charged1	Confuse	100	1	1	36		35		nec	18	1	44	charged	81	35	17										ring	circ	head	weap									0	0
Charged1	Life Tap	100	1	1	18	36	18		nec	18	1	44	charged	82	35	1										weap	ring	head										0	0
Charged1	Life Tap	100	1	1	40		41		nec	18	1	44	charged	82	35	15										weap	ring	head										0	0
Charged1	Poison Explosion	100	1	1	18	36	18		nec	18	1	44	charged	83	100	1										weap	head											0	0
Charged1	Poison Explosion	100	1	1	28	50	28		nec	18	1	44	charged	83	100	10										weap	head											0	0
Charged1	Bone Spear	100	1	1	18	36	18		nec	18	1	44	charged	84	300	1										weap	head											0	0
Charged1	Bone Spear	100	1	1	42		45		nec	18	1	44	charged	84	300	20										weap	head											0	0
Charged1	Blood Golem	100	1	1	18	36	18		nec	18	1	44	charged	85	15	1										weap	head											0	0
Charged1	Blood Golem	100	1	1	47		38		nec	18	1	44	charged	85	15	18										weap	head											0	0
Charged1	Attract	100	1	1	24	42	25		nec	24	1	44	charged	86	75	2										ring	amul	head	circ	weap								0	0
Charged1	Attract	100	1	1	48	80	44		nec	24	1	44	charged	86	75	20										ring	amul	circ	head	weap								0	0
Charged1	Decrepify	100	1	1	24	42	25		nec	24	1	44	charged	87	35	2										weap	shld	head										0	0
Charged1	Decrepify	100	1	1	70		75		nec	24	1	44	charged	87	35	15										shld	weap	head										0	0
Charged1	Bone Prison	100	1	1	24	42	25		nec	24	1	44	charged	88	55	2										weap	ring	head										0	0
Charged1	Bone Prison	100	1	1	46		40		nec	24	1	44	charged	88	55	14										weap	ring	head										0	0
Charged1	Iron Golem	100	1	1	24	42	25		nec	24	1	44	charged	90	35	2										weap	head											0	0
Charged1	Iron Golem	100	1	1	60		55		nec	24	1	44	charged	90	35	21										weap	head											0	0
Charged1	Lower Resist	100	1	1	30	48	33		nec	30	1	44	charged	91	35	3										weap	head											0	0
Charged1	Lower Resist	100	1	1	77		80		nec	30	1	44	charged	91	35	22										weap	head											0	0
Charged1	Poison Nova	100	1	1	30	48	33		nec	30	1	44	charged	92	300	3										weap	glov	head										0	0
Charged1	Poison Nova	100	1	1	71		73		nec	30	1	44	charged	92	300	19										glov	weap	glov										0	0
Charged1	Bone Spirit	100	1	1	30	48	33		nec	30	1	44	charged	93	200	3										amul	circ	head	weap									0	0
Charged1	Bone Spirit	100	1	1	80		85		nec	30	1	44	charged	93	200	23										amul	circ	head	weap									0	0
Charged1	Fire Golem	100	1	1	30	48	33		nec	30	1	44	charged	94	10	3										weap	head											0	0
Charged1	Fire Golem	100	1	1	66		70		nec	30	1	44	charged	94	10	24										weap	head											0	0
Charged1	Revive	100	1	1	30	48	33		nec	30	1	44	charged	95	35	3										weap	head											0	0
Charged1	Revive	100	1	1	80		85		nec	30	1	44	charged	95	35	10										weap	head											0	0
Charged1	Sacrifice	100	1	1	1	18	1		pal	1	1	44	charged	96	300	1										mele	ashd											0	0
Charged1	Sacrifice	100	1	1	30		35		pal	1	1	44	charged	96	300	20										mele	ashd						scep					0	0
Charged1	Holy Bolt	100	1	1	6	24	6		pal	6	1	44	charged	101	300	1										mele	ashd	amul	circ									0	0
Charged1	Holy Bolt	100	1	1	18	50	18		pal	6	1	44	charged	101	300	20										amul	circ	mele	circ									0	0
Charged1	Zeal	100	1	1	12	30	12		pal	12	1	44	charged	106	300	1										mele	ashd											0	0
Charged1	Zeal	100	1	1	50		55		pal	12	1	44	charged	106	300	18										mele	ashd						scep					0	0
Charged1	Vengeance	100	1	1	18	36	18		pal	18	1	44	charged	111	300	1										mele	ashd											0	0
Charged1	Vengeance	100	1	1	38		43		pal	18	1	44	charged	111	300	16										mele	ashd											0	0
Charged1	Blessed Hammer	100	1	1	18	36	18		pal	18	1	44	charged	112	300	1										mele	ashd											0	0
Charged1	Blessed Hammer	100	1	1	50		45		pal	18	1	44	charged	112	300	20										mele	ashd											0	0
Charged1	Conversion	100	1	1	24	42	25		pal	24	1	44	charged	116	30	2										mele	ashd											0	0
Charged1	Conversion	100	1	1	45	70	45		pal	24	1	44	charged	116	30	15										mele	ashd						scep					0	0
Charged1	Fist of the Heavens	100	1	1	30	48	33		pal	30	1	44	charged	121	125	3										mele	ashd	glov										0	0
Charged1	Fist of the Heavens	100	1	1	80		85		pal	30	1	44	charged	121	125	24										glov	mele	glov										0	0
Charged1	Bash	100	1	1	1	18	1		bar	1	1	44	charged	126	300	1										phlm	mele											0	0
Charged1	Bash	100	1	1	10	23	10		bar	1	1	44	charged	126	300	10										mele	phlm						staf	wand	orb			0	0
Charged1	Howl	100	1	1	1	18	1		bar	1	1	44	charged	130	50	1										phlm	mele											0	0
Charged1	Howl	100	1	1	12	27	9		bar	1	1	44	charged	130	50	12										phlm	mele											0	0
Charged1	Find Potion	100	1	1	1	18	1		bar	1	1	44	charged	131	55	1										phlm	mele											0	0
Charged1	Find Potion	100	1	1	15	65	15		bar	1	1	44	charged	131	55	15										phlm	mele											0	0
Charged1	Taunt	100	1	1	6	24	6		bar	6	1	44	charged	137	65	1										phlm	mele											0	0
